Timestamp,Lat_GNSS,Long_GNSS,Height_GNSS,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Magn_X,Magn_Y,Magn_Z
0.0,32.7772226,35.0407985,27.03,0.00025,0.02275,0.912,-0.6,1.4,-0.02,-16320.0,23030.0,-35520.0
0.01,32.7772226,35.0407985,27.03,-0.021,0.04575,1.058,-1.1,0.06,0.06,-16360.0,23030.0,-35520.0
0.02,32.7772226,35.0407985,27.03,-0.0045,0.04425,1.0215,1.22,-0.96,-0.04,-16290.0,23000.0,-35520.0
0.03,32.7772226,35.0407985,27.03,0.00775,0.03,0.906,0.06,-0.16,-0.08,-16360.0,23030.0,-35520.0
0.04,32.7772226,35.0407985,27.03,-0.017,0.0435,1.0565,-1.34,-0.26,0.06,-16360.0,23100.0,-35530.0
0.05,32.7772226,35.0407985,27.0,-0.00725,0.03875,1.03875,0.8,0.34,0.02,-16450.0,23230.0,-35540.0
0.06,32.7772226,35.0407985,27.0,0.00325,0.03,0.90275,0.48,1.3,-0.06,-16420.0,23250.0,-35550.0
0.07,32.7772226,35.0407985,27.0,-0.0205,0.0495,1.0305,-1.18,-0.34,0.04,-16480.0,23260.0,-35540.0
0.08,32.7772226,35.0407985,27.0,-0.0115,0.04225,1.0565,0.68,-1.26,0.0,-16430.0,23270.0,-35540.0
0.09,32.7772226,35.0407985,27.0,0.0115,0.0255,0.91025,0.54,0.14,0.0,-16490.0,23260.0,-35540.0
0.1,32.7772226,35.0407985,27.0,-0.014,0.04775,1.01975,-1.16,0.58,0.04,-16430.0,23250.0,-35550.0
0.11,32.7772226,35.0407985,27.0,-0.017,0.04475,1.06325,0.54,0.14,0.0,-16490.0,23270.0,-35540.0
0.12,32.7772226,35.0407985,27.0,0.00675,0.028,0.91475,0.7,0.68,-0.06,-16430.0,23250.0,-35540.0
0.13,32.7772226,35.0407985,27.0,-0.01325,0.042,1.00125,-1.28,-0.44,0.08,-16490.0,23270.0,-35550.0
0.14,32.7772226,35.0407985,27.0,-0.017,0.04125,1.07575,0.56,-1.24,-0.06,-16430.0,23250.0,-35550.0
0.15,32.7772226,35.0407985,27.0,0.012,0.02975,0.925,1.1,0.5,-0.08,-16480.0,23290.0,-35550.0
0.16,32.7772226,35.0407985,27.0,-0.012,0.0435,0.99,-1.32,0.9,0.04,-16420.0,23260.0,-35550.0
0.17,32.7772226,35.0407985,27.0,-0.01975,0.04,1.0805,-0.02,-0.3,-0.02,-16470.0,23260.0,-35550.0
0.18,32.7772226,35.0407985,27.0,0.0095,0.02825,0.92925,1.28,0.02,-0.04,-16420.0,23230.0,-35550.0
0.19,32.7772226,35.0407985,27.0,-0.014,0.04225,0.9795,-0.96,-0.14,0.02,-16480.0,23220.0,-35540.0
0.2,32.7772226,35.0407985,27.0,-0.02175,0.03825,1.08975,-0.08,-0.68,0.14,-16420.0,23210.0,-35540.0
0.21,32.7772226,35.0407985,27.0,0.011,0.02725,0.94625,1.08,0.58,-0.04,-16470.0,23220.0,-35540.0
0.22,32.7772226,35.0407985,27.0,-0.0055,0.0415,0.959,-0.96,0.76,0.04,-16410.0,23190.0,-35540.0
0.23,32.7772226,35.0407985,27.0,-0.0215,0.04425,1.0815,-0.12,-0.68,0.0,-16470.0,23210.0,-35540.0
0.24,32.7772226,35.0407985,27.0,0.00625,0.027,0.9625,1.08,-0.26,-0.06,-16410.0,23200.0,-35540.0
0.25,32.7772226,35.0407984,26.97,-0.008,0.02925,0.95525,-1.04,0.42,0.06,-16460.0,23240.0,-35550.0
0.26,32.7772226,35.0407984,26.97,-0.02125,0.0405,1.08275,-0.22,-0.28,0.04,-16410.0,23210.0,-35550.0
0.27,32.7772226,35.0407984,26.97,0.00675,0.036,0.96725,1.4,0.32,-0.02,-16470.0,23210.0,-35540.0
0.28,32.7772226,35.0407984,26.97,-0.00425,0.037,0.94475,-0.82,0.44,-0.02,-16410.0,23170.0,-35540.0
0.29,32.7772226,35.0407984,26.97,-0.02175,0.036,1.0795,-0.76,-0.82,0.02,-16470.0,23190.0,-35540.0
0.3,32.7772226,35.0407984,26.97,0.007,0.0275,0.986,1.24,-0.28,0.02,-16410.0,23150.0,-35540.0
0.31,32.7772226,35.0407984,26.97,-0.005,0.03375,0.9355,-0.52,0.82,-0.04,-16460.0,23170.0,-35540.0
0.32,32.7772226,35.0407984,26.97,-0.02175,0.04575,1.07125,-0.7,-0.18,0.1,-16410.0,23160.0,-35540.0
0.33,32.7772226,35.0407984,26.97,0.0025,0.0345,0.9905,0.92,-0.2,-0.02,-16470.0,23160.0,-35540.0
0.34,32.7772226,35.0407984,26.97,-0.0025,0.03125,0.927,-0.48,0.34,0.0,-16400.0,23160.0,-35540.0
0.35000000000000003,32.7772226,35.0407984,26.97,-0.023,0.041,1.06975,-0.64,-0.38,0.1,-16450.0,23200.0,-35540.0
0.36,32.7772226,35.0407984,26.97,-0.00175,0.033,1.00275,1.02,-0.08,-0.04,-16390.0,23170.0,-35540.0
0.37,32.7772226,35.0407984,26.97,0.00075,0.0275,0.92,-0.56,0.72,0.02,-16440.0,23180.0,-35540.0
0.38,32.7772226,35.0407984,26.97,-0.018,0.04725,1.0595,-0.74,-0.38,0.08,-16380.0,23170.0,-35540.0
0.39,32.7772226,35.0407984,26.97,-0.00075,0.04,1.01075,1.04,-0.54,-0.06,-16450.0,23180.0,-35540.0
0.4,32.7772226,35.0407984,26.97,0.00225,0.025,0.91975,-0.34,0.5,-0.02,-16370.0,23160.0,-35540.0
0.41000000000000003,32.7772226,35.0407984,26.97,-0.0205,0.03925,1.059,-1.18,-0.02,0.08,-16430.0,23190.0,-35540.0
0.42,32.7772226,35.0407984,26.97,-0.00475,0.03675,1.01525,1.06,-0.18,0.02,-16360.0,23170.0,-35540.0
0.43,32.7772226,35.0407984,26.97,0.004,0.03525,0.9125,0.22,0.54,-0.08,-16370.0,23180.0,-35540.0
0.44,32.7772226,35.0407984,26.97,-0.018,0.04975,1.046,-1.06,-0.52,0.08,-16290.0,23170.0,-35530.0
0.45,32.7772226,35.0407984,26.94,-0.005,0.0365,1.03375,0.72,-0.6,0.02,-16320.0,23220.0,-35540.0
0.46,32.7772226,35.0407984,26.94,0.0045,0.02375,0.91625,0.08,0.8,-0.04,-16270.0,23200.0,-35540.0
0.47000000000000003,32.7772226,35.0407984,26.94,-0.01825,0.048,1.0365,-0.8,0.3,0.02,-16340.0,23220.0,-35530.0
0.48,32.7772226,35.0407984,26.94,-0.012,0.04575,1.03975,0.88,-0.4,-0.02,-16260.0,23190.0,-35530.0
0.49,32.7772226,35.0407984,26.94,0.0105,0.0285,0.91075,0.26,0.12,0.0,-16320.0,23190.0,-35530.0
0.5,32.7772226,35.0407984,26.94,-0.013,0.04575,1.032,-1.26,-0.3,0.08,-16270.0,23170.0,-35530.0
0.51,32.7772226,35.0407984,26.94,-0.013,0.03925,1.05925,0.76,-0.34,0.0,-16320.0,23190.0,-35530.0
0.52,32.7772226,35.0407984,26.94,0.006,0.0265,0.91525,0.68,0.98,-0.04,-16270.0,23170.0,-35530.0
0.53,32.7772226,35.0407984,26.94,-0.015,0.0455,1.01675,-1.26,0.2,0.1,-16310.0,23200.0,-35530.0
0.54,32.7772226,35.0407984,26.94,-0.0115,0.04325,1.0645,0.62,-0.84,0.02,-16260.0,23200.0,-35530.0
0.55,32.7772226,35.0407984,26.94,0.01225,0.031,0.91775,0.92,0.1,-0.04,-16300.0,23230.0,-35530.0
0.56,32.7772226,35.0407984,26.94,-0.01425,0.0445,1.01175,-1.14,0.18,0.1,-16240.0,23210.0,-35540.0
0.5700000000000001,32.7772226,35.0407984,26.94,-0.01925,0.03725,1.0785,0.14,-0.02,0.0,-16290.0,23230.0,-35530.0
