Timestamp,Lat_GNSS,Long_GNSS,Height_GNSS,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Magn_X,Magn_Y,Magn_Z
0.0,32.7741514,35.043949,29.36,0.00325,0.0295,0.98325,-0.88,-0.04,-0.04,25600.0,17790.0,-33240.0
0.01,32.7741514,35.043949,29.36,0.0,0.015,0.9925,0.02,-0.52,-0.04,25580.0,17810.0,-33240.0
0.02,32.7741514,35.043949,29.36,-0.02025,0.0445,1.02425,0.84,-0.02,-0.02,25590.0,17800.0,-33240.0
0.03,32.7741514,35.043949,29.36,-0.01625,0.0575,0.99475,0.0,0.48,0.04,25570.0,17830.0,-33240.0
0.04,32.7741514,35.043949,29.36,-0.00025,0.03925,0.98475,-0.68,0.32,-0.04,25580.0,17810.0,-33240.0
0.05,32.7741514,35.043949,29.36,0.0095,0.0175,0.992,-0.46,-0.54,0.0,25580.0,17810.0,-33240.0
0.06,32.7741514,35.043949,29.36,-0.01475,0.03325,1.0085,0.7,-0.34,0.0,25560.0,17830.0,-33240.0
0.07,32.7741514,35.043949,29.36,-0.0235,0.052,1.01325,0.58,0.42,0.04,25560.0,17830.0,-33240.0
0.08,32.7741514,35.043949,29.36,-0.00425,0.04825,0.98375,-0.56,0.5,0.02,25580.0,17810.0,-33240.0
0.09,32.7741514,35.043949,29.36,0.00325,0.024,0.989,-0.78,-0.2,-0.04,25590.0,17800.0,-33240.0
0.1,32.7741514,35.043949,29.36,-0.00525,0.01625,0.996,0.22,-0.5,-0.08,25590.0,17800.0,-33240.0
0.11,32.7741514,35.043949,29.36,-0.0205,0.04725,1.0225,0.96,-0.02,0.06,25580.0,17800.0,-33240.0
0.12,32.7741514,35.043949,29.36,-0.01425,0.05525,0.99075,-0.2,0.44,0.04,25590.0,17800.0,-33240.0
0.13,32.7741514,35.043949,29.36,0.0015,0.03325,0.988,-0.74,0.38,-0.02,25590.0,17790.0,-33240.0
0.14,32.7741514,35.043949,29.36,0.008,0.015,0.991,-0.3,-0.56,-0.08,25590.0,17790.0,-33240.0
